timestamp,crypto,open,high,low,close,volume,market_cap,price_deviation,percentage_deviation,rolling_std_dev,true_range,volume_to_market_cap_ratio,volume_change,market_cap_change
2023-08-05,FDUSD,0.9999221076,1.000355814,0.9993374443,0.9999312412,22851525.86,291540495.8,6.875880000001278e-05,0.006875880000001278,0.0005934378734970154,0.0010183696999999103,0.07838199560337031,-0.2124130612699363,2.384116720710594e-05
2023-08-06,FDUSD,0.9999740235,1.00026619,0.998894577,0.9991801381,23427883.73,291321503.7,0.0008198619000000518,0.08198619000000518,0.0007318077908388162,0.0013716130000001048,0.08041934231578662,0.025221854922558018,-0.0007511549961493058
2023-08-07,FDUSD,0.9991899512,1.000133325,0.998126187,0.999474239,20288147.86,291631238.2,0.0005257610000000135,0.05257610000000135,0.0006652976857213877,0.002007137999999964,0.06956781442626676,-0.13401705020327936,0.0010632050709136198
2023-08-08,FDUSD,0.9995120233,1.001395652,0.9992065833,1.000303683,23699132.47,290973083.8,0.00030368300000005455,0.030368300000005455,0.0006148924055105435,0.0021890687000000186,0.08144785132871454,0.16812695932313648,-0.0022568035031577116
2023-08-09,FDUSD,1.000356907,1.000974142,0.9984988852,0.9999675323,19174933.84,300774981.4,3.246769999998289e-05,0.003246769999998289,0.0005488106454083804,0.0024752568000000474,0.06375175804432782,-0.19090144484094695,0.03368661276840745
2023-08-10,FDUSD,0.9999886243,1.000186957,0.9989311022,0.9994148891,20056248.46,300608754.8,0.0005851109000000188,0.058511090000001875,0.0004841589203892836,0.0012558547999999004,0.06671877694761004,0.0459618076053816,-0.0005526609933653726
2023-08-11,FDUSD,0.9994883006,1.000240468,0.998588079,0.9994058462,14724681.37,300606034.8,0.0005941538000000524,0.059415380000005236,0.000439157926568953,0.0016523890000000874,0.048983319246390586,-0.2658307260519449,-9.048306001013806e-06
2023-08-12,FDUSD,0.999416499,1.000492175,0.999402046,0.999516355,9320732.16,308635405.0,0.000483644999999977,0.0483644999999977,0.00044356098390113034,0.0010901289999999397,0.03019981508602359,-0.3669993987788409,0.02671060880511633
2023-08-13,FDUSD,0.9995323272,1.000165766,0.9988181434,0.9990353948,12365119.84,308486891.8,0.0009646051999999683,0.09646051999999683,0.0003975528623006782,0.001347622600000098,0.0400831288741326,0.32662537960966365,-0.0004811930115405927
2023-08-14,FDUSD,0.9990522426,0.9993935108,0.997901628,0.9991186275,23312930.55,305515236.9,0.0008813724999999772,0.08813724999999772,0.0004108270333521996,0.0014918828000000106,0.07630693246776002,0.8853784558225519,-0.0096330021760751
2023-08-15,FDUSD,0.9989382291,1.000490232,0.9972208495,0.9992603009,41165477.44,305557559.2,0.0007396991000000464,0.07396991000000464,0.0003933009146111891,0.003269382499999973,0.13472249728587307,0.7657787531992624,0.00013852762444654942
2023-08-16,FDUSD,0.9992782838,1.001421521,0.9983097928,0.9995409497,54499861.06,305643377.1,0.0004590503000000412,0.04590503000000412,0.00038032518692668365,0.0031117281999999413,0.17831193195515832,0.32392151018861126,0.0002808567401333395
2023-08-17,FDUSD,0.999445894,1.001915369,0.9979446649,1.000123911,101360656.8,307821885.0,0.00012391099999997657,0.012391099999997657,0.00042730490963284814,0.0039707041,0.32928346468932834,0.8598333065181578,0.007127613628242324
2023-08-18,FDUSD,1.000293111,1.001591257,0.9988468184,0.9997872937,44840335.06,312726214.2,0.00021270630000003177,0.021270630000003177,0.000353439187155545,0.0027444386000000653,0.14338527767717915,-0.5576159776817863,0.015932360364825815
2023-08-19,FDUSD,0.9997358742,1.000599664,0.9995313165,1.000398522,17889072.85,312917402.0,0.00039852200000001226,0.039852200000001226,0.0004320114410999343,0.0010683475000000664,0.057168673700032833,-0.601049527706183,0.0006113584065510214
2023-08-20,FDUSD,1.000027211,1.000828045,0.999681357,1.000312093,14840813.01,312890367.6,0.0003120930000000133,0.031209300000001328,0.00048801402272863055,0.0011466879999999513,0.047431351510867026,-0.1703978660917579,-8.639468379578741e-05
2023-08-21,FDUSD,1.000214579,1.001042901,0.9995385258,1.00016536,17683310.42,312844470.6,0.00016536000000000328,0.016536000000000328,0.0005046258439515015,0.0015043751999999078,0.0565242862886003,0.1915324590428218,-0.00014668716187093978
2023-08-22,FDUSD,1.000108228,1.001025052,0.9993487307,0.9997670567,18829174.24,312719884.2,0.0002329433000000103,0.02329433000000103,0.0004992588352466981,0.00167632129999995,0.060210991341880266,0.06479916897822546,-0.0003982375004457639
2023-08-23,FDUSD,0.999914162,1.001096376,0.9987329207,1.000292721,31959223.34,313088367.8,0.0002927210000001068,0.02927210000001068,0.00045542919652105136,0.002363455300000039,0.10207732585074979,0.697324743647388,0.0011783184204696706
2023-08-24,FDUSD,1.00022839,1.000678447,0.9987898772,1.000225604,100640308.4,324069822.1,0.00022560399999993486,0.022560399999993486,0.00037878439861777346,0.0018885698000000728,0.3105513118989057,2.1490223441706453,0.03507461608096185
2023-08-25,FDUSD,1.000051989,1.001248422,0.9923366844,1.000155281,75724941.86,324047537.5,0.00015528100000006262,0.015528100000006262,0.0002810188265695182,0.00891173759999997,0.23368466998456977,-0.24756846373097963,-6.8764810791766e-05
2023-08-26,FDUSD,1.000153463,1.000558289,0.9993600519,0.9998194287,10707303.06,323938722.2,0.00018057130000004307,0.018057130000004307,0.0002314326151136117,0.0011982370999999992,0.03305348303926847,-0.8586026902497248,-0.00033580042249203856
2023-08-27,FDUSD,0.9997748181,1.001982686,0.9995134581,0.9998163709,12039533.73,323937731.5,0.00018362910000002675,0.018362910000002675,0.0002484111039171623,0.0024692279000000372,0.0371661975721405,0.1244226172113223,-3.0582944615664687e-06
2023-08-28,FDUSD,0.9998357789,1.001618128,0.9985840936,0.9991962361,37687747.35,324786045.5,0.0008037639000000318,0.08037639000000318,0.0003664658454719173,0.003034034400000052,0.1160386903075859,2.1303328015178873,0.002618756376640219
2023-08-29,FDUSD,0.9991563683,1.00081087,0.9970259306,0.9996339147,177085822.3,324928311.8,0.0003660853000000408,0.03660853000000408,0.00035717199817749773,0.0037849394000000203,0.5449996687546266,3.6987637827072204,0.00043803082666626914
2023-08-30,FDUSD,0.9994366041,1.000239471,0.9987030699,0.9991368622,79118363.81,324916589.1,0.0008631378000000245,0.08631378000000245,0.00040999481112477423,0.0015364010999999733,0.24350361435577436,-0.5532202251856952,-3.60778041625931e-05
2023-08-31,FDUSD,0.9992790308,1.000798528,0.9971765148,0.9987580116,158533026.0,362346206.0,0.0012419884000000048,0.12419884000000048,0.000508355896290859,0.003622013199999996,0.437518106647431,1.0037450013591225,0.11519761734443246
2023-09-01,FDUSD,0.9987586263,0.9995043775,0.9984032064,0.998929531,109540823.1,382377034.0,0.0010704689999999628,0.10704689999999628,0.0005589236123683428,0.0011011710999999647,0.2864733322346969,-0.30903467962568254,0.055280909992472704
2023-09-02,FDUSD,0.998984185,0.9997852596,0.9986940665,0.9993331805,42334761.73,382531545.7,0.0006668195000000265,0.06668195000000265,0.0005059537492209664,0.001091193099999943,0.11066998841240924,-0.613525254494824,0.0004040820610580198
2023-09-03,FDUSD,0.999421982,1.000085495,0.9989306718,0.9993530309,42631369.35,382539144.2,0.00064696909999995,0.064696909999995,0.0004376242190626723,0.0011548232000000436,0.11144315554726962,0.00700624281038098,1.9863721268054135e-05
2023-09-04,FDUSD,0.9992048439,0.999664354,0.9988135452,0.9991033561,53942916.69,382443572.0,0.0008966438999999937,0.08966438999999937,0.0003587427093495253,0.0008508087999999914,0.1410480411735094,0.26533389643511396,-0.00024983639308295835
2023-09-05,FDUSD,0.999138024,0.99969352,0.9987274107,0.9992704777,65808687.92,382507543.9,0.0007295223000000073,0.07295223000000073,0.0003105501184446539,0.0009661092999999621,0.17204546412084504,0.2199690331575952,0.00016727147397310738
2023-09-06,FDUSD,0.9993562929,0.999618259,0.9986257086,0.9989484477,77068875.35,394048268.2,0.0010515522999999805,0.10515522999999805,0.0002512584594810463,0.000992550400000014,0.1955823221912589,0.17110487666443652,0.030171233179696832
2023-09-07,FDUSD,0.9990333218,1.000088164,0.9983009014,0.9996256332,130135021.8,393815630.0,0.00037436680000002553,0.037436680000002553,0.00029055995510307955,0.0017872625999998393,0.3304465640431793,0.6885548311040717,-0.0005903799579241031
2023-09-08,FDUSD,0.9997829831,1.000130818,0.998978028,0.9995559161,172167903.0,393788164.1,0.00044408389999994746,0.044408389999994746,0.00027869813184872635,0.0011527899999999036,0.4372094407496693,0.32299438397604363,-6.974304194062864e-05
2023-09-09,FDUSD,0.9995559161,1.000258701,0.9992107929,0.9995052071,85466386.5,393768186.6,0.0004947928999999851,0.04947928999999851,0.0002931792659933814,0.0010479080999998835,0.21704746449417708,-0.5035869926347422,-5.073159079238554e-05
2023-09-10,FDUSD,0.9995344425,1.000155382,0.9991849558,0.9992515646,149986542.7,393668260.8,0.0007484354000000248,0.07484354000000248,0.0002400802703285901,0.0009704261999999853,0.38099729552797107,0.7549184988650479,-0.00025376808843502463
2023-09-11,FDUSD,0.9992762298,0.9999744576,0.9985421276,0.9994338267,384834528.9,393740065.3,0.0005661732999999725,0.056617329999997246,0.00020721686525639917,0.0014323299999999817,0.9773821940289091,1.5657937170385887,0.00018239849932033536
2023-09-12,FDUSD,0.9994046181,1.000604854,0.9990205638,0.9995829791,552763307.1,393798825.9,0.0004170208999999536,0.04170208999999536,0.0002211507924029231,0.0015842902000000603,1.4036692614222446,0.4363661927114568,0.00014923703523850307
2023-09-13,FDUSD,0.9995829791,1.000686734,0.9992043221,0.9999840347,467524073.9,394056805.4,1.596530000003149e-05,0.001596530000003149,0.0002954999089185781,0.0014824119000000913,1.1864382685268553,-0.15420566471243624,0.000655104797253836
2023-09-14,FDUSD,0.9999678046,1.000946089,0.999558963,0.9998880003,503451448.9,394018961.8,0.00011199969999997617,0.011199969999997617,0.0003043086620440611,0.0013871259999999053,1.2777340628483427,0.0768460428150799,-9.603590010720531e-05
2023-09-15,FDUSD,0.9999170732,1.00064392,0.9994958467,0.9999377332,438289253.5,394038559.7,6.226679999998819e-05,0.006226679999998819,0.0003200156847851263,0.0011480732999998855,1.112300415049964,-0.12943094223360374,4.973846921085823e-05
2023-09-16,FDUSD,0.9998583449,1.000759388,0.9996195885,0.9999203397,206828486.6,394031705.5,7.966029999995072e-05,0.007966029999995072,0.0002496775813575932,0.0011397995000000938,0.5249031580784811,-0.5281004839877965,-1.7394744324494837e-05
2023-09-17,FDUSD,0.999846477,1.000605618,0.9997270561,1.000055167,168453744.8,394084836.1,5.5166999999967103e-05,0.00551669999999671,0.00027693837404920313,0.0008785619000000189,0.4274555358868324,-0.18553895757220118,0.00013483838802419434
2023-09-18,FDUSD,0.9999946931,1.000562487,0.999442008,0.9998373234,691627449.6,393804023.6,0.00016267660000002238,0.016267660000002238,0.00027365285542620214,0.0011204790000000076,1.756273192125912,3.1057410176375013,-0.0007125686509001916
2023-09-19,FDUSD,0.9998373234,1.001122555,0.998906755,1.000091365,699111908.7,393904082.7,9.136500000006542e-05,0.009136500000006542,0.0002805535863879052,0.00221579999999999,1.7748277801742116,0.010821518296199262,0.0002540834882418519
2023-09-20,FDUSD,1.000158211,1.000577173,0.9996601686,1.000080875,720893913.1,393899950.6,8.087500000009129e-05,0.008087500000009129,0.00021619353636068313,0.0009170043999999766,1.8301447156871007,0.03115667767768926,-1.0490117217432093e-05
2023-09-21,FDUSD,1.000109443,1.00075605,0.9993638578,0.9997584363,650455305.9,393772952.5,0.0002415636999999471,0.02415636999999471,0.0001581387679758454,0.0013921921999998643,1.651853693277727,-0.09771008732352693,-0.00032241207394556604
2023-09-22,FDUSD,0.9997774998,1.000167715,0.9992317225,0.9997633179,534281736.4,393775375.1,0.00023668210000005185,0.023668210000005185,0.00012251258476250924,0.0009359924999998714,1.3568185574436138,-0.1786034619846123,6.152276291748748e-06
2023-09-23,FDUSD,0.9998021079,1.000402162,0.9994056758,0.9996777994,214204002.9,393741692.0,0.00032220059999998885,0.032220059999998885,0.00014430200992260854,0.0009964862000001462,0.5440216447792376,-0.5990804320894245,-8.553886842588287e-05
2023-09-24,FDUSD,0.9996396364,1.000621007,0.9992350001,0.9996920317,382497759.6,393747297.7,0.0003079683000000166,0.030796830000001663,0.00015884304608017801,0.0013860068999999031,0.971429548429381,0.7856704563012629,1.4236998808758727e-05
2023-09-25,FDUSD,0.9996902422,1.000487943,0.9990823506,0.9995921126,843402142.3,392003619.2,0.00040788739999997325,0.040788739999997325,0.0001812534418637793,0.0014055924000000442,2.151516213093167,1.2049858362098491,-0.004428420233447583
2023-09-26,FDUSD,0.9994824538,1.000207533,0.999034136,0.9991695572,588893159.1,386142641.8,0.0008304427999999975,0.08304427999999975,0.00027742324230194804,0.001173396999999965,1.525066375355181,-0.30176468666055456,-0.014951334918695491
2023-09-27,FDUSD,0.9991695572,1.000232781,0.9985831322,0.9991789639,967591548.5,386146277.2,0.00082103609999995,0.082103609999995,0.00031394531633953583,0.0016496488000000697,2.5057642806144345,0.6430680736362453,9.414655638639857e-06
2023-09-28,FDUSD,0.9992210451,1.000446242,0.9988545535,0.9995634186,1208827234.0,386294854.9,0.00043658140000002454,0.043658140000002454,0.0003110344785351806,0.0015916885000000214,3.129286395266457,0.24931561863471563,0.00038477050996665874
2023-09-29,FDUSD,0.9996490555,1.00014876,0.9990968855,0.9994385331,936611157.3,406535193.5,0.0005614669000000294,0.05614669000000294,0.0002762528615555134,0.001051874500000105,2.303887024482174,-0.2251902249085166,0.052396086417562104
2023-09-30,FDUSD,0.9994385331,1.000081427,0.9992792837,0.9998339611,344781355.7,406696039.1,0.00016603889999999843,0.016603889999999843,0.00023571307780581469,0.0008021433000000577,0.8477617742798419,-0.6318842104188545,0.0003956498787109908
2023-10-01,FDUSD,0.9998224197,1.000613969,0.999096189,0.9995359536,674369914.5,406574820.5,0.0004640463999999733,0.04640463999999733,0.00022591270039981314,0.0015177800000000241,1.6586612856907108,0.955934981260357,-0.00029805699673957076
2023-10-02,FDUSD,0.9995359536,1.00098419,0.9988821429,0.9996545194,1516120266.0,406623048.8,0.00034548059999994774,0.034548059999994774,0.00021663649576970795,0.0021020471000000596,3.728564503350898,1.2482027050748568,0.00011862097102000035
2023-10-03,FDUSD,0.9996545194,1.00015624,0.9991387454,0.9995195758,1337062797.0,406568158.7,0.00048042420000005137,0.04804242000000514,0.00021063633725735049,0.0010174945999998908,3.288655956913234,-0.11810241774051977,-0.00013499013438122986
2023-10-04,FDUSD,0.9995120265,1.0002839,0.9989818897,0.9999433525,1380037646.0,406740535.6,5.664750000000662e-05,0.005664750000000662,0.0002457866089044379,0.0013020102999998784,3.3929188886085537,0.032141234575087774,0.0004239803248518026
2023-10-05,FDUSD,0.9999116727,1.000679486,0.9993879354,0.9995336504,1446575805.0,406573883.7,0.0004663496000000267,0.04663496000000267,0.0002451830355659016,0.0012915505999998578,3.5579653858617974,0.04821474196219144,-0.00040972532957450625
2023-10-06,FDUSD,0.9995289046,1.000494164,0.9989314967,1.00000434,1713443661.0,409762956.7,4.340000000047084e-06,0.0004340000000047084,0.0002482137720481729,0.0015626672999999869,4.181548461088601,0.18448245510369232,0.007843772381487035
2023-10-07,FDUSD,0.9999098892,1.000519016,0.9994821285,0.999873757,1061929827.0,409709448.7,0.00012624299999997035,0.012624299999997035,0.00020418555555110632,0.0010368874999999722,2.5919095358173516,-0.3802365078171076,-0.0001305828141003884
2023-10-08,FDUSD,0.9999018122,1.000305468,0.9991782951,0.9997187164,1219220921.0,409645919.1,0.0002812836000000152,0.028128360000001518,0.0001993274080148053,0.001127172900000084,2.9762799143188143,0.14811816186042592,-0.00015506012907817723
2023-10-09,FDUSD,0.9996256804,1.000242254,0.9982529355,0.9994407344,1724752004.0,409532012.9,0.0005592655999999696,0.05592655999999696,0.00019900060147961553,0.001989318499999948,4.211519367647462,0.4146345213510325,-0.00027806013605680135
2023-10-10,FDUSD,0.9995057692,1.001143129,0.9984985405,1.00055254,1865888143.0,406975924.5,0.0005525399999999348,0.055253999999993475,0.0003342052569457505,0.0026445884999999336,4.584762956905575,0.08182981592291583,-0.006241486182971823
2023-10-11,FDUSD,1.000418016,1.001101389,0.999711498,0.9998517614,1885974623.0,462659577.0,0.00014823860000001687,0.014823860000001687,0.0003235737740535094,0.0013898909999999765,4.0763764909593565,0.010765104047290253,0.13682296457317844
2023-10-12,FDUSD,0.9998517614,1.000957752,0.9984821404,0.9996256524,1420693905.0,467553068.3,0.00037434759999999123,0.03743475999999912,0.0003252325078598713,0.002475611599999872,3.0385725200469182,-0.24670571508532968,0.010576872377160429
2023-10-13,FDUSD,0.9996451231,1.000769751,0.9993827503,1.000155596,1555667051.0,467800937.6,0.00015559599999992457,0.015559599999992457,0.00032509707922145854,0.001387000699999974,3.3254893822598444,0.09500508556063658,0.0005301415321714575
2023-10-14,FDUSD,1.000059276,1.000676512,0.9999326012,1.000378558,647090264.8,467905223.5,0.0003785579999999733,0.03785579999999733,0.00036293472293686904,0.000743910800000025,1.3829515728840756,-0.5840432151699535,0.00022292794139100458
2023-10-15,FDUSD,1.000319345,1.000836127,0.9994501506,1.000251025,968438917.3,467845572.8,0.00025102500000007133,0.025102500000007133,0.0003501785877752918,0.001385976399999933,2.0699969682389177,0.49660560509177354,-0.0001274845780814271
2023-10-16,FDUSD,1.000244295,1.001888988,0.9960663493,1.000661458,2495879707.0,468037543.9,0.0006614579999999481,0.06614579999999481,0.00041059767811981883,0.0058226386999998825,5.332648501234903,1.5772195462347725,0.00041033005581536663
2023-10-17,FDUSD,1.000529194,1.001381054,1.000098471,1.000540798,1659001265.0,467981107.7,0.0005407980000000645,0.05407980000000645,0.00043222082551700104,0.0012825830000000593,3.545017603709561,-0.3353039970848243,-0.00012058049773044921
2023-10-18,FDUSD,1.000550478,1.001764504,0.9997146334,1.000037306,1405633032.0,473745724.0,3.730600000007023e-05,0.0037306000000070227,0.0004107539338141456,0.002049870600000059,2.9670622040274077,-0.15272335129895154,0.012318053453763467
2023-10-19,FDUSD,1.000044681,1.000863247,0.9996961054,1.0003838,1772787267.0,479911960.8,0.0003838000000000452,0.03838000000000452,0.00033031949789562483,0.0011671416000000878,3.693984338387425,0.26120205390847695,0.013015920751614063
2023-10-20,FDUSD,1.000284501,1.000906514,0.9996127673,1.000129267,2168670563.0,479789954.2,0.00012926699999993296,0.012926699999993296,0.0003130356814135045,0.0012937466999999314,4.520041622413777,0.22331122485436938,-0.0002542270457203122
2023-10-21,FDUSD,1.000109872,1.00040892,0.9996319502,1.00009428,1390463611.0,479773169.7,9.427999999989112e-05,0.009427999999989112,0.0002915873788140048,0.0007769697999999714,2.8981687572680452,-0.3588405566419818,-3.498301674109694e-05
2023-10-22,FDUSD,1.000102262,1.000417134,0.9996248249,0.999847938,1237205060.0,479654992.8,0.00015206199999995285,0.015206199999995285,0.00024560170938658514,0.0007923091000000548,2.579364498590496,-0.11022118794592461,-0.000246318275934132
2023-10-23,FDUSD,1.000100457,1.000856813,0.9981083103,0.9998552324,3058087084.0,479658492.1,0.00014476760000003974,0.014476760000003974,0.0002747907118651807,0.002748502699999933,6.375550802011955,1.4717705923381854,7.295452048916573e-06
2023-10-24,FDUSD,0.9998805322,1.000894095,0.9986298651,0.9992395177,3956608982.0,479363116.6,0.0007604823000000316,0.07604823000000316,0.0004057119900032524,0.002264229900000081,8.25388696999305,0.2938182835606915,-0.0006158037538475103
2023-10-25,FDUSD,0.9994075727,1.000570408,0.9990918242,0.9999799834,3011913842.0,469718538.8,2.0016599999950202e-05,0.00200165999999502,0.0004038524351026141,0.0014785837999999885,6.412167272968618,-0.2387638364816309,-0.02011956586982855
2023-10-26,FDUSD,0.9999657392,1.000435094,0.9993715205,0.999921011,2037924400.0,468649185.1,7.898900000002929e-05,0.007898900000002929,0.00034892282160278975,0.0010635734999999702,4.348507294566509,-0.32337891888475867,-0.0022765839788480013
2023-10-27,FDUSD,0.999921011,1.001629892,0.9994850421,1.000908872,1881323707.0,469112181.8,0.000908871999999894,0.0908871999999894,0.0004234274896306117,0.0021448498999999677,4.010391927537023,-0.07684322980773972,0.0009879387710898246
2023-10-28,FDUSD,1.001130644,1.002282734,1.000662783,1.001942797,1133503387.0,469596768.4,0.0019427970000001071,0.1942797000000107,0.0007357702946167784,0.0016199510000001194,2.4137802116101614,-0.3974968886096113,0.0010329866049110237
2023-10-29,FDUSD,1.001957768,1.002807186,1.001451949,1.002354856,1117030428.0,469789894.7,0.0023548559999999608,0.23548559999999608,0.0009985550652075624,0.0013552370000000646,2.3777234048708458,-0.014532783217876655,0.0004112598573835502
2023-10-30,FDUSD,1.002573355,1.002835854,1.000836239,1.002272331,1828212684.0,468748944.1,0.0022723309999999053,0.22723309999999053,0.0011464791497339346,0.001999614999999899,3.900195844729157,0.6366722321730702,-0.002215779035998011
2023-10-31,FDUSD,1.002301223,1.002742136,1.000226733,1.000954874,1932570361.0,563583796.5,0.00095487400000005,0.095487400000005,0.0011330444877569227,0.0025154029999998606,3.429073676357904,0.057081803399193554,0.20231480751830455
2023-11-01,FDUSD,1.000954874,1.001484464,0.9994558807,1.000696773,1983400210.0,590057967.0,0.0006967730000000394,0.06967730000000394,0.0010908183212210208,0.0020285832999999975,3.361365019921848,0.02630168092493057,0.04697468355976775
2023-11-02,FDUSD,1.000682318,1.001325478,0.9992885343,0.9998976827,2150928056.0,589586785.7,0.00010231729999998773,0.010231729999998773,0.0010867535818730844,0.002036943700000071,3.6481958350648287,0.08446497341048476,-0.0007985339176005413
2023-11-03,FDUSD,0.9999325999,1.000681642,0.9990360099,1.00021618,1490993495.0,639760390.1,0.00021618000000001025,0.021618000000001025,0.0009664770982007083,0.0016456321000000163,2.330549871596372,-0.30681387002188043,0.08509960809320072
2023-11-04,FDUSD,1.000253462,1.000855304,0.9996913235,1.000166671,726406591.2,683714053.3,0.0001666709999998961,0.01666709999998961,0.0009480465353348438,0.0011639804999998837,1.06244209504535,-0.5128036482815104,0.06870332061841089
2023-11-05,FDUSD,1.000164255,1.000514523,0.9994374654,0.9998420174,1016952246.0,683492119.9,0.0001579825999999951,0.01579825999999951,0.0009576974555893127,0.0010770576000000975,1.4878770601609683,0.3999766223486876,-0.0003245997342438134
2023-11-06,FDUSD,0.9996547617,1.000396713,0.9994291312,0.9996462342,1228475308.0,683358282.4,0.00035376580000001656,0.035376580000001656,0.0010398176886073527,0.0009675818000000058,1.797703107783391,0.20799704492712245,-0.00019581425462456004
2023-11-07,FDUSD,0.9995822554,1.000857096,0.999045903,0.9999038565,1626273783.0,683534393.1,9.614349999997884e-05,0.009614349999997884,0.0009893005196815333,0.0018111930000000998,2.379212808333521,0.3238147909115321,0.0002577135662737984
2023-11-08,FDUSD,0.9999038565,1.000305995,0.999197747,0.9997658405,1569499366.0,683440045.3,0.00023415950000005292,0.023415950000005292,0.0007978663246275232,0.0011082479999999784,2.2964697149273117,-0.034910737413025084,-0.00013802933832218756
2023-11-09,FDUSD,0.9998542221,1.000617572,0.9980462851,0.999310107,2876716698.0,681866730.9,0.000689892999999997,0.0689892999999997,0.00048948672016718,0.0025712868999998584,4.218884083408798,0.8328880917814911,-0.0023020518197895967
2023-11-10,FDUSD,0.9991855223,0.9998684804,0.998759139,0.9993072563,2012844855.0,681914751.2,0.0006927437000000536,0.06927437000000536,0.0004196437106335736,0.0011093413999999635,2.9517543819926093,-0.3002978512276151,7.04247587159923e-05
2023-11-11,FDUSD,0.9991355894,0.9999200968,0.9987225797,0.9987667079,1280884193.0,681545887.7,0.0012332921000000052,0.12332921000000052,0.00044302041524691484,0.001197517100000045,1.879380708058522,-0.3636448483258785,-0.0005409231862940622
2023-11-12,FDUSD,0.9988482466,0.999970715,0.9987758982,0.9996711095,1135034681.0,682163040.0,0.00032889049999995645,0.032889049999995645,0.00043652485487057676,0.0011948167999999981,1.6638759569852979,-0.11386627518480119,0.000905518338732314
2023-11-13,FDUSD,0.9995435574,1.000531639,0.9991162542,0.999970679,1988913239.0,682367462.5,2.9320999999971065e-05,0.0029320999999971065,0.00040769628493451834,0.0014153848000000302,2.914724614378869,0.7522929231093689,0.00029966809694048635
2023-11-14,FDUSD,0.9998753086,1.000616398,0.9990826206,1.000128996,2358089100.0,682425489.7,0.00012899599999993683,0.012899599999993683,0.00040237710525253096,0.001533777400000047,3.45545284516942,0.18561687546793992,8.503805235293704e-05
2023-11-15,FDUSD,1.000033711,1.001297227,0.9994719344,1.000804767,2287889646.0,682886593.3,0.000804766999999984,0.0804766999999984,0.0005474321869418458,0.0018252925999999725,3.350321515237163,-0.029769635931059635,0.0006756834364476383
2023-11-16,FDUSD,1.000916635,1.001408896,0.9993148721,1.000048759,2659113396.0,681321353.7,4.875900000000932e-05,0.004875900000000932,0.0005555271765901942,0.0020940239000000194,3.902876934003837,0.16225596835451572,-0.002292093028852693
2023-11-17,FDUSD,0.9998626384,1.000524954,0.9994022175,1.000333424,1921298477.0,681515292.7,0.00033342399999991557,0.03334239999999156,0.0005831384006161675,0.0011227365000000544,2.819156807748622,-0.27746651199977634,0.00028465128671917306
2023-11-18,FDUSD,1.000078716,1.000756861,0.9997328029,1.000399709,1001173621.0,681560451.4,0.00039970900000008136,0.039970900000008136,0.0006114747134870152,0.0010240580999999471,1.4689432447899222,-0.4789078152170939,6.626219614380702e-05
2023-11-19,FDUSD,1.000416851,1.000814195,0.9997578635,1.000429821,1052599142.0,681580966.5,0.0004298209999999969,0.04298209999999969,0.0005991065983205595,0.0010563315000000628,1.5443493784828277,0.05136523767839063,3.0100191344528682e-05
