timestamp,name,open,high,low,close,volume,market_cap
2024-07-15 0:00:00,PYUSD,0.9996894423,1.00021704,0.9967822161,0.9993512826,24891679.46,381724914.8
2024-07-15 0:00:00,USDT,1.000442488,1.001669174,1.000199446,1.000793123,66578959504,112626181072
2024-07-15 0:00:00,USDC,1.000066762,1.000989703,0.9996774261,1.000065427,7433084707,33935716597
2024-07-15 0:00:00,FDUSD,1.000937825,1.00237973,0.9994444583,1.001004481,3879931870,1932346937
2024-07-15 0:00:00,TUSD,0.9988633341,1.000520297,0.9984907738,1.000016913,68339099.01,495209907.8
2024-07-14 0:00:00,PYUSD,0.9998765052,1.000121046,0.9971053309,0.9996786332,6497391.74,381849953.8
2024-07-14 0:00:00,USDT,1.000248915,1.001347447,1.00012945,1.000279672,41068191081,112498379291
2024-07-14 0:00:00,USDC,1.000004622,1.001024357,0.999748102,0.9999440089,4256989618,33946413696
2024-07-14 0:00:00,FDUSD,0.9998930698,1.002117321,0.998699865,1.00093354,2176049177,1932059851
2024-07-14 0:00:00,TUSD,0.9990031743,1.000133189,0.9984346357,0.9988552118,48684522.02,494634631.8
2024-07-13 0:00:00,PYUSD,0.9989981924,0.9999947123,0.9975434651,0.9998581861,10699759.23,381918538.1
2024-07-13 0:00:00,USDT,1.000280766,1.001219502,0.9999519845,1.000299824,34421372740,112451065911
2024-07-13 0:00:00,USDC,1.000127449,1.000787868,0.9997750687,1.00011544,3212398138,33940485863
2024-07-13 0:00:00,FDUSD,1.000136715,1.001118882,0.9988694932,0.9997991027,1803571882,1929870094
2024-07-13 0:00:00,TUSD,0.998716018,0.9998406904,0.9983364527,0.9990897408,40744355.37,494750770.9
2024-07-12 0:00:00,PYUSD,0.9993409506,1.000091637,0.997448321,0.9990021747,8060264.67,381591565.1
2024-07-12 0:00:00,USDT,1.000056139,1.001074939,0.9997681109,1.000223699,46446510451,112394038911
2024-07-12 0:00:00,USDC,0.9999792055,1.000829004,0.9997664137,0.9999971893,5327947652,33862806289
2024-07-12 0:00:00,FDUSD,0.9998079118,1.001284091,0.9990211658,1.000202879,3468827651,1930649488
2024-07-12 0:00:00,TUSD,0.9984897594,0.9995628099,0.9979312626,0.9987142153,45793121.67,494564810.1
2024-07-11 0:00:00,PYUSD,0.9981644073,1.000723044,0.9978183425,0.9993455225,12794720.95,389716131.5
2024-07-11 0:00:00,USDT,0.9999252838,1.001586147,0.9997117094,1.000069372,52287657808,112267596518
2024-07-11 0:00:00,USDC,1.0000446,1.00096513,0.9997677754,0.9999941178,6096076403,33929137671
2024-07-11 0:00:00,FDUSD,0.9996102397,1.002465834,0.998752769,0.9999830517,3744316458,1902725630
2024-07-11 0:00:00,TUSD,0.9989765893,0.999871789,0.9983693931,0.9985351384,43373073.67,494476130.9
2024-07-10 0:00:00,PYUSD,0.9978163022,0.9999699609,0.9977310125,0.9981490206,8009393.76,394237815.4
2024-07-10 0:00:00,USDT,1.000214315,1.001576826,0.9996793795,0.999877218,48310166694,112246025302
2024-07-10 0:00:00,USDC,0.9999994646,1.000863984,0.9997495588,0.9999389408,5380030813,34119688373
2024-07-10 0:00:00,FDUSD,1.00011074,1.001550527,0.998484281,0.9993661211,3420146097,1908947114
2024-07-10 0:00:00,TUSD,0.9993527787,1.000560424,0.9985078693,0.998945712,42062067.69,494679439.6
2024-07-09 0:00:00,PYUSD,0.999255009,1.000061879,0.9969377523,0.997810598,7609777.02,398063438.2
2024-07-09 0:00:00,USDT,0.9997876316,1.001064458,0.9996207846,1.000013487,52771534181,112208663949
2024-07-09 0:00:00,USDC,0.9999644151,1.001020701,0.9997601637,0.9999724738,5416525622,33980426210
2024-07-09 0:00:00,FDUSD,0.9998332637,1.002338314,0.9986255006,0.9999845859,4138739774,1908918498
2024-07-09 0:00:00,TUSD,0.9990093384,1.000349543,0.9986038836,0.9991373172,42599346.35,494774322.8
2024-07-08 0:00:00,PYUSD,0.9980555697,1.000685408,0.9967064366,0.9992747306,13708775.35,398647534.7
2024-07-08 0:00:00,USDT,0.9998122584,1.001915002,0.9994446569,0.9998192961,74590713592,112189505845
2024-07-08 0:00:00,USDC,0.9998425651,1.001681989,0.9994904439,0.9999234801,8124831163,33947540461
2024-07-08 0:00:00,FDUSD,0.9994535833,1.002341173,0.9979602229,1.000175226,5834583906,1915816415
2024-07-08 0:00:00,TUSD,0.998729658,1.000826959,0.9979048458,0.9991604949,61917668.12,514768994.3
2024-07-07 0:00:00,PYUSD,0.9975147126,0.9988211864,0.9945508604,0.9980941842,7117033.4,398176571.2
2024-07-07 0:00:00,USDT,1.000172175,1.000902664,0.9995750098,0.9998319619,42863990186,112204931886
2024-07-07 0:00:00,USDC,1.000017768,1.000608602,0.9997399488,0.9999017341,3667249702,33733965979
2024-07-07 0:00:00,FDUSD,1.000392215,1.002056344,0.998834769,0.9993719173,2968019053,1914437593
2024-07-07 0:00:00,TUSD,0.9999793283,1.000244453,0.9984820758,0.9986467527,40054300.69,494531378.5
2024-07-06 0:00:00,PYUSD,0.9984506743,0.9998247709,0.9975245873,0.9975251672,7242103.12,397949569.4
2024-07-06 0:00:00,USDT,1.000059906,1.001156655,0.9998127936,1.000098182,43532116200,112234808108
2024-07-06 0:00:00,USDC,1.000090864,1.000650224,0.9997396954,0.9999364018,3574500456,33719491517
2024-07-06 0:00:00,FDUSD,1.000027595,1.001695367,0.9985450019,1.000096717,3160051097,1915826048
2024-07-06 0:00:00,TUSD,0.9993079633,1.000313896,0.9988063436,0.9999944183,35063280.88,495198744.5
2024-07-05 0:00:00,PYUSD,0.9985917526,1.000015432,0.9974024197,0.9982624394,16210557.19,398243694.4
2024-07-05 0:00:00,USDT,0.9997881376,1.000952107,0.9994344734,1.00002742,104430727675,112304369856
2024-07-05 0:00:00,USDC,1.000067387,1.000986919,0.9996290214,1.000007661,10285011034,33598897025
2024-07-05 0:00:00,FDUSD,0.9991752665,1.00239903,0.996863961,0.9999173609,7584843310,1915482467
2024-07-05 0:00:00,TUSD,0.9987732337,1.000175202,0.9980789385,0.9993332014,68111619.1,494871309
2024-07-04 0:00:00,PYUSD,0.998577924,0.9996990098,0.9976349081,0.9987647469,16842294.66,401359735.7
2024-07-04 0:00:00,USDT,0.9989126379,1.000142251,0.9987262208,0.9996606032,74732714381,112446698381
2024-07-04 0:00:00,USDC,0.9999268386,1.00097164,0.999483086,0.9999261377,7220316786,32913650569
2024-07-04 0:00:00,FDUSD,0.9989642082,1.001683778,0.9978112352,1.000901819,6060414330,1993158719
2024-07-04 0:00:00,TUSD,0.9970249598,0.9997794475,0.9968478287,0.9992201235,46880343.7,504807505.9
2024-07-03 0:00:00,PYUSD,0.9994035254,0.9997429754,0.9974019763,0.998626692,10077539.13,401304257.5
2024-07-03 0:00:00,USDT,0.9984753751,0.999781739,0.9983012603,0.9988527634,57042672759,112515542918
2024-07-03 0:00:00,USDC,0.9998991271,1.000784686,0.9997380265,0.9999035412,5941703427,32774372216
2024-07-03 0:00:00,FDUSD,0.9995415554,1.00121856,0.9983335384,0.9993780021,4516253725,1990124246
2024-07-03 0:00:00,TUSD,0.997120424,0.9980505248,0.9966130915,0.9971340613,37863300.66,513724956.7
2024-07-02 0:00:00,PYUSD,0.9978646619,0.9997833539,0.9973858069,0.9993987909,29212439.14,403597943.1
2024-07-02 0:00:00,USDT,0.9990298419,0.9995025093,0.9982077178,0.9984534381,39391729670,112612903256
2024-07-02 0:00:00,USDC,0.9999469644,1.00057959,0.9997316226,0.9998804973,4088170748,32570064785
2024-07-02 0:00:00,FDUSD,0.9993721415,1.001414845,0.9984843151,0.9993955404,3136921652,2007848473
2024-07-02 0:00:00,TUSD,0.9980022108,0.9983506513,0.9964674425,0.9970739654,35327657.97,493752507.9
2024-07-01 0:00:00,PYUSD,0.9986505271,0.9994147517,0.9959233771,0.9986726776,11830232.74,413553781.8
2024-07-01 0:00:00,USDT,0.9983801635,0.9998819044,0.9982959287,0.9989681272,45876476553,112758516893
2024-07-01 0:00:00,USDC,0.9999015859,1.000772016,0.9997369557,0.9999450409,4714986074,32538317664
2024-07-01 0:00:00,FDUSD,0.9988411509,1.00069702,0.9984136441,0.9996055429,3884524205,2074244347
2024-07-01 0:00:00,TUSD,0.9974952366,0.9988097711,0.9974075742,0.9980210548,38249405.49,494720517.8
2024-06-30 0:00:00,PYUSD,0.997622656,0.9991900426,0.9955938571,0.9973120455,5642333.88,423133648.6
2024-06-30 0:00:00,USDT,0.9983496396,0.9996480286,0.9972236508,0.9984086588,34937001727,112731812369
2024-06-30 0:00:00,USDC,0.9998100601,1.000550793,0.9996307101,0.9999329053,3501717888,32254812372
2024-06-30 0:00:00,FDUSD,0.998778855,0.9997119363,0.9973375669,0.9991207181,2521933735,2077234788
2024-06-30 0:00:00,TUSD,0.9976710825,0.9983867495,0.9958777417,0.9977456394,34547733.93,494583993.9
2024-06-29 0:00:00,PYUSD,0.9990919779,0.9993585978,0.9958382177,0.9976070841,5074803.98,423258825.8
2024-06-29 0:00:00,USDT,0.998109191,0.9990918435,0.9978757478,0.9983658805,28311234049,112627145617
2024-06-29 0:00:00,USDC,0.9999322042,1.000366513,0.9996787061,0.999815547,2662005047,32275408222
2024-06-29 0:00:00,FDUSD,0.9984563996,1.000007763,0.9978504577,0.9987560672,1673720320,2176951516
2024-06-29 0:00:00,TUSD,0.9970367435,0.9979918099,0.9966691722,0.9976151549,31836506.68,494519312.6
2024-06-28 0:00:00,PYUSD,0.9988997211,0.9998090552,0.9983263035,0.9991022797,65428685.16,423893198.5
2024-06-28 0:00:00,USDT,0.9986381698,0.9997373119,0.9978185289,0.9981365608,48868972915,112597573979
2024-06-28 0:00:00,USDC,0.9998891406,1.000746329,0.9996561748,1.000036785,5731112290,32337256882
2024-06-28 0:00:00,FDUSD,0.9991580908,1.000556851,0.9974108161,0.9983534049,4064687419,2176073848
2024-06-28 0:00:00,TUSD,0.997132112,0.9980801053,0.9959256893,0.9970063533,36728463.07,494217528.7
2024-06-27 0:00:00,PYUSD,0.9952975061,0.9991520703,0.9952975061,0.9988791543,16958987.87,413606733.1
2024-06-27 0:00:00,USDT,0.9993795089,0.9999270714,0.9984472301,0.9985970454,45267792573,112622557020
2024-06-27 0:00:00,USDC,0.9998619238,1.000567077,0.9996241753,0.99980703,5254114011,32644042127
2024-06-27 0:00:00,FDUSD,0.9994291239,1.000821769,0.998108616,0.9990535825,3760741348,2204559815
2024-06-27 0:00:00,TUSD,0.997456443,0.9981786284,0.996578199,0.9971398447,40705051.2,494283700.6
2024-06-26 0:00:00,PYUSD,0.9987313734,0.9992564307,0.9950473372,0.9952660521,6200059.34,412110652.8
2024-06-26 0:00:00,USDT,0.9997152294,1.000495045,0.9992073394,0.9993244542,44813407523,112753404527
2024-06-26 0:00:00,USDC,0.9999574422,1.000728183,0.999648495,0.9998228495,4964437157,32970644876
2024-06-26 0:00:00,FDUSD,1.000088516,1.001138679,0.9985806804,0.999585217,4038049186,2229723020
2024-06-26 0:00:00,TUSD,0.9981726705,0.9987421434,0.9969328769,0.9975372274,35000307.59,494480683.8
2024-06-25 0:00:00,PYUSD,0.9975365405,0.9992030545,0.9962081999,0.9987329861,10480805.51,403859143.5
2024-06-25 0:00:00,USDT,0.999434389,1.000447462,0.999159555,0.999808206,52502040528,112912703846
2024-06-25 0:00:00,USDC,1.000019888,1.00079461,0.9997941706,1.000017101,5991607536,32823694835
2024-06-25 0:00:00,FDUSD,0.999571283,1.001300536,0.9982960692,1.000077272,4636747390,2222319991
2024-06-25 0:00:00,TUSD,0.9981230417,0.9986920214,0.9973270233,0.9981661688,37780775.6,494792451
2024-06-24 0:00:00,PYUSD,0.9968434956,0.9991338503,0.9951870603,0.9975612787,11094199.44,403385338.4
2024-06-24 0:00:00,USDT,0.9993698479,1.000465207,0.99878827,0.999407696,75556423079,112884362508
2024-06-24 0:00:00,USDC,0.9999778341,1.000821819,0.9995470058,1.000051524,8141512257,32560362293
2024-06-24 0:00:00,FDUSD,0.9996659342,1.002422773,0.9976043924,0.9995614029,6687511313,2231169268
2024-06-24 0:00:00,TUSD,0.9972545253,0.9987650144,0.9965467147,0.9982227365,50308923.2,494820491.7
2024-06-23 0:00:00,PYUSD,0.996417182,0.9979340958,0.9940562287,0.9967681314,3223595.3,403064612.3
2024-06-23 0:00:00,USDT,0.9996468564,1.000274815,0.9991345228,0.9993440386,29265392695,112867606178
2024-06-23 0:00:00,USDC,1.000091009,1.000439534,0.9997548408,0.9999482128,2542629622,32708576332
2024-06-23 0:00:00,FDUSD,0.9996350285,1.001038459,0.9986410579,0.999717004,1681786415,2290132002
2024-06-23 0:00:00,TUSD,0.9978019179,0.9984712794,0.9968798728,0.997195355,30132444.68,494311217.1
2024-06-22 0:00:00,PYUSD,0.9955352802,0.9985854335,0.9937202767,0.9964408463,3327997.52,402932267.5
2024-06-22 0:00:00,USDT,0.9995085673,1.000237786,0.9992278691,0.9995725581,26893846849,112893415546
2024-06-22 0:00:00,USDC,0.9999803785,1.000686259,0.9997820531,1.000001781,2459845315,32750154591
2024-06-22 0:00:00,FDUSD,0.9999861392,1.00098375,0.9991524931,0.9999603779,1423906899,2290689518
2024-06-22 0:00:00,TUSD,0.9981340324,0.9987592792,0.9975759041,0.9977273967,31305015.65,494574951
2024-06-21 0:00:00,PYUSD,0.9980714198,0.9987198297,0.9927440564,0.9953812491,6680215.08,402503796.6
2024-06-21 0:00:00,USDT,0.9993924879,1.000326273,0.9989584894,0.9994792527,52864626463,112832566730
2024-06-21 0:00:00,USDC,1.000061874,1.000831803,0.9997549109,1.000033929,5778982985,32723652290
2024-06-21 0:00:00,FDUSD,0.9996641361,1.001434607,0.9981507317,0.9999950923,4922657813,2290769041
2024-06-21 0:00:00,TUSD,0.9975379816,0.9985033182,0.9968178084,0.9981636907,40814163.37,494791222.6
2024-06-20 0:00:00,PYUSD,0.9971843226,0.9989133709,0.9963779562,0.9980940547,9520903.03,403600777.9
2024-06-20 0:00:00,USDT,0.999796308,1.000534537,0.9990020151,0.9993994655,53052487180,112823559454
2024-06-20 0:00:00,USDC,1.00010044,1.000682318,0.9997437498,1.000048086,5213531694,32657733578
2024-06-20 0:00:00,FDUSD,1.00035847,1.002013164,0.9984062912,0.9995142158,5227266402,2366976186
2024-06-20 0:00:00,TUSD,0.9957387202,0.9986352062,0.9948217414,0.997470667,48170405.3,494447689.7
2024-06-19 0:00:00,PYUSD,0.9984132926,0.998998656,0.9945977949,0.9971843226,9549539.87,401238637
2024-06-19 0:00:00,USDT,0.9995949424,1.000510241,0.9993259699,0.999796308,48283435769,112583139431
2024-06-19 0:00:00,USDC,1.000017502,1.000726627,0.9997339051,1.00010044,4457463559,32821726089
2024-06-19 0:00:00,FDUSD,0.9995666394,1.001512404,0.9986879932,1.00035847,4392817874,2370476024
2024-06-19 0:00:00,TUSD,0.995413114,0.9967500225,0.994759499,0.9957387202,38927699.43,493589161.1
2024-06-18 0:00:00,PYUSD,0.9964276043,1.000078233,0.9951583521,0.9984283655,7598217.75,401739204.6
2024-06-18 0:00:00,USDT,0.9996498902,1.001333893,0.999308367,0.9995495065,78695656625,112501884806
2024-06-18 0:00:00,USDC,1.000051929,1.001554053,0.9996861503,1.000028912,7136467512,32810640592
2024-06-18 0:00:00,FDUSD,0.99972293,1.00250616,0.9983103132,0.9999761063,7781228299,2381269686
2024-06-18 0:00:00,TUSD,0.9964466462,0.998321412,0.9949845778,0.9956407713,57010765.94,493540607.7
2024-06-17 0:00:00,PYUSD,0.9965938827,0.9988434503,0.9939344032,0.9964857588,7847499.7,404943449.8
2024-06-17 0:00:00,USDT,0.9993411754,1.000182103,0.9990036782,0.9996450189,60712949361,112520935651
2024-06-17 0:00:00,USDC,1.000030294,1.000708109,0.9997454159,1.000058985,5844947783,32489338477
2024-06-17 0:00:00,FDUSD,0.998878153,1.001300095,0.9973286742,0.999900642,5844513490,2442089105
2024-06-17 0:00:00,TUSD,0.9969031503,0.9975824525,0.9946055443,0.9966799882,47358120.37,494055749
2024-06-16 0:00:00,PYUSD,0.9980861894,0.9990949274,0.9945191494,0.9966040742,3906743.06,414957372.2
2024-06-16 0:00:00,USDT,0.9994376845,1.000104722,0.9990390409,0.9992930094,31962850043,112480370445
2024-06-16 0:00:00,USDC,1.000044612,1.000661279,0.9998155947,0.9999700039,2632098818,32512888197
2024-06-16 0:00:00,FDUSD,0.9987133074,0.9998796809,0.9979639107,0.9988774525,2518117086,2544463279
2024-06-16 0:00:00,TUSD,0.9967748424,0.9975832361,0.9961808568,0.9968202831,36940069.81,494125293.5
2024-06-15 0:00:00,PYUSD,0.9990838298,0.9999762049,0.9972052683,0.9980161291,4421442.74,415545311.4
2024-06-15 0:00:00,USDT,0.999462625,1.00000012,0.9992045126,0.9994665271,35823242153,112499901593
2024-06-15 0:00:00,USDC,0.9999908924,1.000484507,0.9997792814,1.000082007,2755427647,32446061818
2024-06-15 0:00:00,FDUSD,0.9986737916,1.000084839,0.997872968,0.9987909196,3224613344,2544242852
2024-06-15 0:00:00,TUSD,0.9966508856,0.9976713392,0.9962783665,0.9968296392,36762762.21,494129931.3
2024-06-14 0:00:00,PYUSD,0.9986046505,0.9994226756,0.9976676091,0.999086921,11371334.27,415991158.5
2024-06-14 0:00:00,USDT,0.9996716539,1.000200612,0.9990061995,0.9994713315,56734383862,112499943136
2024-06-14 0:00:00,USDC,1.000053853,1.000760057,0.9997717948,0.9999264637,6091367068,32396038163
2024-06-14 0:00:00,FDUSD,0.9986045016,1.000793469,0.9969750031,0.9986528089,6227962306,2543891040
2024-06-14 0:00:00,TUSD,0.9970865207,0.9978484604,0.9957836453,0.9966934388,44386362.93,494062416.5
2024-06-13 0:00:00,PYUSD,0.9969240904,0.9989949593,0.9969189791,0.9986154195,29397422.31,398989762.1
2024-06-13 0:00:00,USDT,0.9997586624,1.000372178,0.999432374,0.9996053803,56101863399,112499618477
2024-06-13 0:00:00,USDC,1.000101816,1.000459575,0.9995986214,0.9999841292,5971089832,32527150782
2024-06-13 0:00:00,FDUSD,0.9991129321,1.001436364,0.9978172188,0.99844936,5774254549,2702626364
2024-06-13 0:00:00,TUSD,0.9982199541,0.9990437112,0.9966309923,0.9972062762,49445352.49,494316630.8
2024-06-12 0:00:00,PYUSD,0.9978993191,0.9986723067,0.9963472271,0.9969121229,19910296.77,398309221.9
2024-06-12 0:00:00,USDT,0.9999403449,1.000440444,0.9994877835,0.9996822798,67692265125,112460523021
2024-06-12 0:00:00,USDC,1.00002661,1.000367418,0.9997432095,0.9999737075,6871867010,32374242031
